loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
26551.77,60,24.95,778.57,F,F3,Software Engineer,8.0,RENT,71967.97,Source Verified,Aug-2016,Fully Paid,small_business,Small Business,15.37,Jan-2011,11,1,48209.99,44.62,19,F,Individual,2.0,0,"Newark, NJ"
24704.92,60,17.04,614.47,D,D4,Accountant,8.0,RENT,92473.54,Not Verified,Jun-2015,Fully Paid,medical,Medical,17.65,May-2010,7,0,9806.9,68.72,13,W,Individual,1.0,0,"Chicago, WA"
6705.39,60,13.33,153.72,C,C3,Teacher,5.0,RENT,85463.96,Source Verified,Jan-2017,Fully Paid,medical,Medical,16.22,Jan-2004,12,0,0.0,73.94,20,W,Individual,1.0,0,"San Diego, NY"
21477.13,60,14.84,509.15,C,C2,Analyst,9.0,MORTGAGE,71256.96,Source Verified,Aug-2017,Fully Paid,small_business,Small Business,3.22,Oct-1994,6,1,18197.14,52.49,14,F,Individual,2.0,0,"Columbus, PA"
6395.62,36,22.79,246.86,F,F4,Software Engineer,4.0,RENT,26837.63,Verified,Aug-2015,Charged Off,medical,Medical,2.71,Jun-1996,7,3,5984.98,48.65,14,F,Individual,3.0,1,"Miami, MI"
31769.39,36,10.1,1026.54,A,A4,Accountant,5.0,OWN,151946.05,Not Verified,Nov-2019,Fully Paid,major_purchase,Major Purchase,0.22,May-2009,15,1,46463.99,9.89,22,W,Individual,2.0,0,"Boston, NY"
17056.33,60,24.95,500.14,F,F1,Teacher,6.0,RENT,50733.53,Verified,Apr-2015,Fully Paid,vacation,Vacation,8.83,Jun-1983,12,0,9750.38,43.19,24,W,Individual,2.0,0,"Atlanta, VA"
1000.0,36,9.17,31.88,B,B5,Mechanic,7.0,MORTGAGE,20000.0,Not Verified,Sep-2018,Fully Paid,home_improvement,Home Improvement,23.75,Jun-1989,11,0,8152.97,41.93,21,W,Individual,2.0,0,"San Jose, WA"
25010.87,36,12.7,839.16,C,C3,Warehouse Associate,5.0,MORTGAGE,97282.46,Source Verified,Dec-2019,Fully Paid,medical,Medical,8.65,Jun-2002,9,0,29864.3,30.84,20,F,Individual,4.0,0,"San Diego, TX"
16316.07,36,17.15,582.94,D,D1,Accountant,3.0,OWN,83241.43,Not Verified,Aug-2019,Fully Paid,renewable_energy,Renewable Energy,11.18,Feb-1994,7,0,26565.44,29.88,18,W,Individual,1.0,0,"Atlanta, IL"
15331.35,60,8.69,315.94,A,A5,Marketing Specialist,9.0,RENT,60537.97,Not Verified,Jul-2014,Fully Paid,home_improvement,Home Improvement,6.92,Aug-2006,12,0,31860.23,69.96,24,F,Individual,2.0,0,"Austin, WA"
13993.52,60,27.71,433.24,G,G3,,,RENT,47418.67,Not Verified,Mar-2018,Charged Off,credit_card,Credit Card,23.11,Jul-1994,13,0,24307.88,,21,W,Joint,,0,"Austin, PA"
25936.31,36,8.27,816.03,A,A2,Operations Manager,2.0,MORTGAGE,88337.18,Verified,Nov-2019,Fully Paid,renewable_energy,Renewable Energy,8.63,Jun-2002,10,0,10923.91,55.45,15,W,Joint,2.0,0,"Columbus, VA"
6867.75,36,13.21,232.11,C,C4,Analyst,6.0,MORTGAGE,44121.37,Verified,Jun-2019,Fully Paid,house,House,10.5,May-1993,14,1,0.0,84.37,18,F,Individual,3.0,0,"Atlanta, MA"
12784.29,60,15.75,309.2,D,D2,Product Manager,3.0,MORTGAGE,52719.99,Verified,Mar-2014,Fully Paid,vacation,Vacation,2.09,Jun-1987,14,0,11231.63,90.71,19,W,Individual,3.0,0,"Austin, GA"
21768.61,36,9.31,695.34,A,A3,Executive Assistant,10.0,MORTGAGE,34955.94,Verified,Jul-2018,Fully Paid,other,Other,4.92,Nov-2004,15,0,22684.81,49.01,21,F,Joint,2.0,0,"Phoenix, FL"
1000.0,36,10.06,32.3,A,A3,,,RENT,26140.87,Verified,Sep-2018,Fully Paid,home_improvement,Home Improvement,25.8,Sep-1992,11,0,4629.82,,23,W,Individual,,0,"Austin, NJ"
1000.0,36,27.84,41.28,G,G1,Driver,6.0,RENT,44877.78,Verified,Feb-2015,Fully Paid,car,Car,21.52,Oct-2010,8,1,8735.18,32.93,21,F,Individual,4.0,0,"Chicago, TX"
12833.49,60,14.97,305.08,C,C1,HR Specialist,4.0,MORTGAGE,65842.0,Not Verified,Oct-2019,Charged Off,car,Car,13.22,Dec-1981,4,0,28667.4,14.88,8,W,Individual,3.0,0,"Houston, CA"
20341.34,36,9.12,647.98,A,A2,Project Manager,5.0,MORTGAGE,42228.71,Not Verified,Feb-2018,Fully Paid,credit_card,Credit Card,22.05,Oct-1997,14,0,17270.47,37.41,21,W,Individual,0.0,0,"Atlanta, VA"
7357.99,36,12.61,246.53,C,C1,Warehouse Associate,5.0,RENT,38560.1,Not Verified,Sep-2019,Charged Off,house,House,31.39,Aug-2002,13,0,11474.91,29.74,22,W,Individual,0.0,0,"Dallas, MI"
30174.47,60,8.5,619.11,A,A1,Software Engineer,5.0,MORTGAGE,67801.04,Source Verified,Oct-2016,Fully Paid,vacation,Vacation,10.13,Feb-2009,10,0,14360.14,47.62,22,W,Individual,2.0,0,"Dallas, VA"
9532.8,36,23.12,369.6,F,F1,HR Specialist,4.0,MORTGAGE,72583.17,Source Verified,Sep-2019,Fully Paid,car,Car,16.51,Aug-2000,12,0,9532.48,92.82,22,W,Individual,0.0,0,"Austin, MI"
19130.74,36,20.16,712.53,E,E3,Project Manager,10.0,RENT,77180.37,Not Verified,Apr-2017,Fully Paid,car,Car,21.44,Jul-1998,9,0,6348.92,48.04,18,W,Individual,4.0,0,"Seattle, NC"
22464.57,60,10.89,487.2,B,B5,Operations Manager,7.0,RENT,57958.68,Not Verified,Apr-2019,Fully Paid,debt_consolidation,Debt Consolidation,16.38,Sep-1997,10,0,34614.1,46.9,17,F,Individual,0.0,0,"Austin, NJ"
21455.85,36,9.68,689.07,B,B4,Analyst,9.0,MORTGAGE,68445.38,Source Verified,May-2018,Fully Paid,renewable_energy,Renewable Energy,15.57,Apr-1998,9,0,27710.69,65.33,17,W,Individual,0.0,1,"San Diego, VA"
1000.0,60,13.17,22.84,B,B3,Electrician,3.0,MORTGAGE,33614.34,Not Verified,Oct-2018,Fully Paid,moving,Moving,5.29,Dec-2003,14,0,11176.01,48.42,19,W,Individual,3.0,0,"Newark, TX"
20310.65,36,9.8,653.49,A,A4,Electrician,10.0,OWN,58525.71,Source Verified,May-2014,Fully Paid,home_improvement,Home Improvement,13.6,Sep-2008,14,0,21704.41,33.54,25,W,Individual,2.0,0,"Raleigh, NC"
20471.36,36,9.37,654.51,B,B4,Analyst,1.0,RENT,63449.52,Verified,Feb-2017,Fully Paid,house,House,16.36,Dec-1997,12,1,11494.02,70.45,23,W,Individual,3.0,0,"Columbus, NY"
19031.45,60,12.53,428.5,B,B2,Software Engineer,5.0,MORTGAGE,52603.15,Verified,May-2014,Fully Paid,car,Car,18.61,Aug-1992,8,0,39022.26,52.6,14,W,Individual,2.0,0,"Columbus, AZ"
30481.73,36,9.51,976.49,B,B5,Accountant,5.0,MORTGAGE,107347.91,Not Verified,Jan-2020,Fully Paid,house,House,13.42,Apr-1990,8,0,42887.94,37.45,16,W,Individual,1.0,0,"Phoenix, WA"
7229.72,60,8.22,147.37,A,A4,Driver,2.0,OTHER,47358.11,Not Verified,Jan-2014,Fully Paid,home_improvement,Home Improvement,18.01,Sep-2001,8,0,10639.24,48.47,13,W,Individual,4.0,0,"Newark, PA"
24590.87,36,10.49,799.19,A,A2,Customer Service Rep,3.0,RENT,92416.77,Source Verified,Jan-2014,Fully Paid,vacation,Vacation,22.22,Oct-1980,9,0,26123.69,63.45,21,F,Individual,7.0,0,"Raleigh, WA"
4675.39,36,13.29,158.19,C,C5,Nurse,9.0,OWN,20000.0,Verified,Apr-2020,Fully Paid,medical,Medical,13.18,Nov-2005,6,0,3576.27,61.76,14,W,Individual,0.0,0,"Newark, NC"
13755.6,36,18.25,499.06,D,D5,Mechanic,4.0,OWN,68861.35,Not Verified,Jan-2019,Fully Paid,car,Car,15.02,Aug-1982,8,1,21412.55,40.81,16,W,Individual,1.0,0,"Chicago, OH"
19594.18,36,12.09,651.66,B,B2,Product Manager,4.0,MORTGAGE,103938.18,Not Verified,Feb-2019,Fully Paid,medical,Medical,25.32,Nov-2011,12,0,36491.88,90.95,24,F,Individual,1.0,0,"Chicago, FL"
32116.1,36,12.25,1070.54,C,C4,Nurse,3.0,OWN,187537.78,Source Verified,Jun-2017,Fully Paid,home_improvement,Home Improvement,0.0,Dec-2011,7,0,18794.47,23.79,13,F,Individual,2.0,0,"Houston, PA"
25279.22,36,9.84,813.74,B,B5,Marketing Specialist,1.0,RENT,84845.46,Verified,May-2014,Fully Paid,moving,Moving,15.59,May-1990,15,0,21672.82,62.0,26,W,Individual,2.0,0,"Miami, NJ"
25890.99,36,7.3,803.02,A,A5,Consultant,7.0,MORTGAGE,75725.16,Source Verified,Nov-2018,Fully Paid,other,Other,0.0,Mar-1985,12,0,36885.41,9.83,23,W,Individual,4.0,0,"Houston, FL"
9286.86,60,16.66,229.09,C,C5,,,OWN,67976.52,Verified,Jan-2014,Charged Off,small_business,Small Business,9.54,Aug-1987,9,0,20934.63,,16,W,Joint,,0,"Atlanta, VA"
5070.99,36,18.52,184.66,D,D5,Nurse,5.0,MORTGAGE,24096.85,Source Verified,Jun-2020,Fully Paid,car,Car,19.44,Nov-1997,11,0,2741.77,44.96,28,W,Joint,0.0,0,"Atlanta, VA"
16162.8,36,7.01,499.11,A,A3,Sales Associate,3.0,MORTGAGE,57605.21,Verified,Jul-2019,Fully Paid,credit_card,Credit Card,17.67,Dec-1999,8,1,35136.75,21.23,18,W,Individual,1.0,0,"Raleigh, MA"
20071.59,60,19.78,529.35,D,D4,Electrician,1.0,RENT,72842.26,Source Verified,Jul-2017,Charged Off,car,Car,18.27,May-2010,9,0,23520.22,45.19,20,F,Individual,2.0,0,"Phoenix, NY"
23887.32,60,16.44,586.54,D,D3,Data Scientist,4.0,RENT,91103.44,Source Verified,Mar-2014,Fully Paid,small_business,Small Business,7.89,Aug-2003,6,0,18693.21,39.12,15,W,Individual,2.0,0,"Columbus, NC"
25833.71,36,8.71,817.99,A,A5,Consultant,2.0,OTHER,97349.05,Source Verified,Mar-2015,Fully Paid,medical,Medical,12.34,Jan-2007,11,0,687.03,26.75,21,W,Individual,2.0,0,"Phoenix, VA"
18061.39,36,24.2,710.45,F,F2,Executive Assistant,2.0,MORTGAGE,45467.55,Not Verified,Jul-2020,Fully Paid,major_purchase,Major Purchase,13.6,Nov-1997,9,0,0.0,76.07,16,W,Individual,2.0,0,"Raleigh, NY"
12923.32,36,23.22,501.73,F,F4,Consultant,5.0,RENT,53071.09,Verified,Apr-2014,Fully Paid,credit_card,Credit Card,9.56,Apr-1985,12,0,6451.16,84.1,23,W,Individual,1.0,0,"Newark, AZ"
15806.5,60,11.56,348.11,B,B1,Consultant,6.0,RENT,55916.88,Verified,Nov-2014,Fully Paid,moving,Moving,10.07,Jul-2002,15,0,0.0,60.77,23,W,Individual,1.0,0,"Phoenix, NC"
5371.19,36,12.68,180.16,B,B3,Consultant,0.0,MORTGAGE,41050.93,Verified,Apr-2017,Fully Paid,credit_card,Credit Card,19.46,Oct-2009,13,0,0.0,39.11,18,F,Individual,3.0,0,"Houston, NC"
22879.24,60,8.98,474.69,A,A4,Mechanic,6.0,OWN,75494.94,Verified,Dec-2014,Fully Paid,moving,Moving,10.17,Nov-1995,13,0,10742.74,51.03,16,W,Joint,2.0,0,"Boston, MA"
18848.68,36,25.34,752.85,G,G2,Product Manager,0.0,RENT,91928.83,Not Verified,Jun-2019,Fully Paid,other,Other,10.86,Dec-2007,5,0,12592.64,47.96,16,W,Individual,2.0,0,"Atlanta, NC"
21599.7,60,11.35,473.38,B,B4,Product Manager,8.0,MORTGAGE,96102.4,Not Verified,Feb-2020,Fully Paid,other,Other,14.88,Dec-2007,7,0,5512.97,42.78,14,W,Individual,0.0,0,"San Diego, MI"
18068.89,36,12.22,602.02,C,C2,Operations Manager,2.0,RENT,49783.65,Not Verified,Mar-2017,Fully Paid,moving,Moving,14.58,Sep-2003,9,0,21172.66,63.72,15,F,Individual,3.0,0,"Newark, GA"
9431.03,60,15.55,227.12,C,C5,Accountant,4.0,RENT,66475.93,Not Verified,Nov-2020,Fully Paid,debt_consolidation,Debt Consolidation,13.13,Aug-1984,13,0,0.0,63.87,24,W,Individual,0.0,0,"Dallas, MI"
9353.9,60,19.42,244.8,D,D2,Project Manager,0.0,RENT,45569.41,Not Verified,Feb-2015,Fully Paid,car,Car,11.14,Feb-2003,8,0,4529.93,51.72,15,W,Individual,2.0,0,"Atlanta, IL"
19221.38,36,18.93,703.93,D,D4,Electrician,3.0,RENT,109181.83,Not Verified,Dec-2015,Fully Paid,medical,Medical,20.63,Mar-1982,17,0,30521.97,31.93,24,W,Individual,1.0,0,"Boston, FL"
23775.34,60,12.26,531.99,B,B2,Analyst,9.0,RENT,133302.91,Source Verified,Dec-2015,Charged Off,medical,Medical,18.18,Jul-1988,7,0,29906.97,68.76,14,W,Individual,0.0,0,"San Jose, IL"
13653.72,36,8.14,428.77,A,A4,Operations Manager,8.0,OWN,74289.87,Source Verified,Feb-2019,Fully Paid,moving,Moving,13.32,May-1990,14,0,24000.95,86.54,23,W,Individual,1.0,0,"Columbus, IL"
40000.0,36,24.56,1581.09,F,F1,Warehouse Associate,5.0,RENT,254228.39,Not Verified,Apr-2019,Fully Paid,other,Other,14.12,Apr-1991,9,0,47756.66,44.17,18,W,Individual,2.0,0,"Atlanta, MA"
16592.42,36,20.11,617.57,E,E1,,,RENT,63334.81,Source Verified,Jan-2018,Fully Paid,major_purchase,Major Purchase,23.37,Jan-2009,9,0,29354.97,,17,W,Individual,,0,"Seattle, FL"
15823.49,60,18.54,406.49,D,D2,Driver,6.0,RENT,51992.01,Not Verified,Aug-2017,Fully Paid,car,Car,25.57,Jun-2001,4,0,0.0,26.23,15,W,Individual,2.0,0,"Raleigh, NY"
12634.18,36,12.4,422.04,C,C2,Mechanic,1.0,RENT,42194.05,Not Verified,Feb-2015,Fully Paid,medical,Medical,11.3,Jul-2006,16,0,19396.1,64.66,26,W,Individual,3.0,0,"Atlanta, FL"
16418.35,60,19.66,431.86,E,E5,,8.0,RENT,64096.25,Verified,Mar-2014,Fully Paid,car,Car,13.72,Jun-1983,12,0,0.0,49.7,25,F,Individual,,0,"San Diego, IL"
17698.01,36,10.29,573.51,B,B2,Business Analyst,6.0,MORTGAGE,74187.26,Source Verified,Oct-2019,Fully Paid,other,Other,17.98,Jun-2012,11,0,17552.2,83.04,17,W,Individual,2.0,0,"Raleigh, GA"
13642.59,36,15.02,473.06,D,D5,Driver,2.0,RENT,76985.07,Not Verified,Aug-2014,Fully Paid,debt_consolidation,Debt Consolidation,4.38,Dec-1987,10,1,13180.98,34.75,16,W,Individual,1.0,0,"Newark, FL"
17043.79,36,21.12,643.21,E,E3,Nurse,0.0,OWN,51429.19,Not Verified,Dec-2014,Fully Paid,home_improvement,Home Improvement,18.55,Jul-1991,7,0,6249.78,48.42,19,F,Individual,1.0,0,"San Diego, VA"
1000.0,36,17.48,35.89,D,D3,Analyst,10.0,RENT,32828.12,Not Verified,Jul-2016,Fully Paid,medical,Medical,11.34,Apr-2005,8,0,0.0,40.24,15,W,Individual,1.0,0,"Tampa, NY"
24834.02,36,13.21,839.32,C,C4,Software Engineer,4.0,RENT,96825.09,Verified,Nov-2014,Fully Paid,other,Other,14.33,Aug-1989,5,0,6391.91,44.52,13,W,Individual,3.0,0,"Raleigh, OH"
31308.11,36,10.58,1018.71,B,B2,Business Analyst,2.0,RENT,122718.25,Not Verified,Jun-2019,Fully Paid,car,Car,15.7,Aug-1986,11,0,14647.21,37.21,16,W,Joint,1.0,0,"Miami, NC"
22598.23,36,10.96,739.42,B,B1,Analyst,9.0,RENT,61588.65,Verified,Nov-2015,Fully Paid,vacation,Vacation,17.1,Jun-2012,10,0,18274.79,44.57,27,F,Individual,1.0,0,"Raleigh, MA"
16989.03,36,11.85,563.06,B,B4,Operations Manager,1.0,MORTGAGE,40823.93,Source Verified,Aug-2019,Fully Paid,moving,Moving,24.57,Jan-1995,13,0,29955.16,64.14,28,W,Individual,2.0,0,"Atlanta, FL"
27421.85,36,15.48,957.0,D,D4,Executive Assistant,10.0,MORTGAGE,85831.35,Not Verified,May-2020,Fully Paid,vacation,Vacation,14.44,Feb-2001,7,0,18206.11,64.4,11,W,Individual,2.0,1,"Miami, PA"
21288.01,36,9.71,684.05,B,B2,HR Specialist,4.0,OTHER,68612.49,Verified,Feb-2020,Fully Paid,moving,Moving,0.0,Dec-2011,13,1,1230.73,76.64,20,W,Individual,0.0,0,"Phoenix, VA"
23965.13,36,9.07,762.9,B,B5,Driver,4.0,MORTGAGE,97195.01,Verified,Dec-2015,Fully Paid,renewable_energy,Renewable Energy,24.43,Aug-2000,7,0,34123.63,54.01,21,W,Individual,1.0,0,"Boston, VA"
30601.89,36,12.72,1026.94,B,B2,Data Scientist,6.0,MORTGAGE,134975.59,Verified,Feb-2019,Fully Paid,home_improvement,Home Improvement,17.44,May-2001,9,0,16040.14,60.6,21,W,Joint,4.0,0,"Atlanta, PA"
8872.43,36,7.39,275.53,A,A2,Operations Manager,5.0,RENT,51744.27,Verified,Mar-2017,Fully Paid,credit_card,Credit Card,9.38,May-1993,9,1,7641.97,11.21,16,W,Individual,1.0,0,"Raleigh, CA"
10850.54,36,12.15,361.16,B,B4,Warehouse Associate,6.0,MORTGAGE,60659.08,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt Consolidation,9.5,Nov-1989,16,0,7678.76,44.2,29,W,Joint,0.0,0,"Miami, MI"
15079.02,36,15.33,525.15,D,D3,Product Manager,0.0,MORTGAGE,43850.27,Not Verified,Jul-2015,Fully Paid,medical,Medical,21.0,Sep-1996,10,0,27101.27,77.26,19,W,Individual,1.0,0,"Atlanta, NJ"
7976.74,36,18.48,290.3,E,E2,Operations Manager,4.0,OWN,31605.98,Source Verified,Aug-2017,Fully Paid,major_purchase,Major Purchase,8.29,Aug-1981,8,0,3406.86,74.61,16,W,Joint,0.0,1,"Columbus, NY"
9153.25,36,12.57,306.52,B,B4,Software Engineer,0.0,RENT,55410.11,Source Verified,Nov-2018,Fully Paid,vacation,Vacation,25.97,Nov-1999,12,0,0.0,61.71,16,W,Individual,1.0,0,"Seattle, MA"
17063.74,36,9.32,545.2,B,B1,,,RENT,49884.28,Verified,Mar-2018,Fully Paid,renewable_energy,Renewable Energy,23.75,Aug-1991,7,0,26789.57,,16,W,Individual,,0,"Tampa, NY"
16304.72,36,24.35,642.68,F,F2,Operations Manager,0.0,MORTGAGE,81390.82,Verified,Dec-2020,Fully Paid,major_purchase,Major Purchase,3.73,Jul-1990,9,1,13832.56,67.03,15,W,Individual,6.0,0,"Atlanta, IL"
27003.64,36,10.41,876.58,A,A2,Electrician,5.0,RENT,103372.45,Not Verified,Jul-2014,Fully Paid,vacation,Vacation,20.77,Jan-2002,12,0,15574.89,31.37,22,W,Joint,1.0,0,"Newark, VA"
6015.08,60,9.93,127.59,A,A1,Business Analyst,9.0,OWN,73366.2,Source Verified,Jul-2020,Fully Paid,moving,Moving,10.66,Dec-2010,8,0,1092.86,45.24,18,F,Individual,2.0,0,"Seattle, IL"
24715.18,60,19.58,649.07,D,D3,Warehouse Associate,6.0,MORTGAGE,92570.08,Not Verified,Jun-2014,Fully Paid,renewable_energy,Renewable Energy,16.63,Sep-2007,13,0,11039.26,49.24,15,W,Individual,0.0,0,"Dallas, TX"
11399.05,60,9.9,241.65,B,B1,Driver,5.0,OWN,53823.27,Verified,Feb-2018,Fully Paid,renewable_energy,Renewable Energy,12.65,Apr-1981,13,0,27839.96,54.21,17,W,Individual,1.0,0,"Miami, IL"
16459.46,36,15.07,571.14,C,C2,Warehouse Associate,1.0,MORTGAGE,69715.84,Verified,Apr-2019,Fully Paid,car,Car,26.54,Oct-1980,10,0,15686.12,66.14,19,W,Individual,1.0,1,"Seattle, NY"
14326.57,36,10.91,468.44,A,A4,Software Engineer,6.0,MORTGAGE,32107.86,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt Consolidation,13.34,Apr-1986,9,0,45937.7,75.35,16,W,Individual,4.0,0,"San Diego, FL"
26628.27,36,20.41,995.19,E,E2,Project Manager,2.0,RENT,114295.22,Verified,Feb-2015,Fully Paid,moving,Moving,7.32,Aug-1982,13,0,21442.76,54.47,23,W,Individual,1.0,0,"Newark, MA"
40000.0,36,9.17,1275.22,A,A1,Sales Associate,3.0,RENT,181534.67,Verified,Nov-2020,Fully Paid,major_purchase,Major Purchase,4.04,Aug-2011,8,0,40364.19,45.21,13,W,Individual,1.0,0,"Newark, VA"
6391.1,36,9.72,205.38,A,A1,Nurse,9.0,MORTGAGE,39058.75,Not Verified,Aug-2017,Fully Paid,other,Other,14.73,Jun-1993,4,0,9768.43,54.41,9,F,Individual,2.0,1,"Chicago, AZ"
1000.0,60,11.68,22.08,B,B2,HR Specialist,10.0,MORTGAGE,33696.79,Not Verified,Feb-2016,Fully Paid,credit_card,Credit Card,13.58,May-2011,6,1,5935.55,37.96,11,W,Individual,2.0,1,"San Jose, GA"
1000.0,36,10.44,32.47,A,A5,Teacher,0.0,RENT,39040.47,Verified,May-2014,Fully Paid,home_improvement,Home Improvement,9.35,Jan-1995,9,1,18625.02,65.24,16,W,Individual,1.0,0,"Columbus, CA"
19205.6,36,14.35,659.65,C,C2,Analyst,0.0,MORTGAGE,87279.35,Not Verified,Mar-2014,Fully Paid,home_improvement,Home Improvement,17.06,Jul-1980,12,0,17210.82,64.97,20,W,Individual,2.0,0,"Tampa, VA"
12012.75,36,12.28,400.58,B,B1,Project Manager,4.0,RENT,75021.47,Not Verified,Dec-2017,Fully Paid,small_business,Small Business,13.92,Jul-1990,8,0,13890.09,34.89,15,W,Individual,2.0,0,"Austin, MA"
1000.0,36,11.25,32.86,B,B1,Executive Assistant,5.0,MORTGAGE,40250.39,Not Verified,Dec-2015,Fully Paid,home_improvement,Home Improvement,6.78,Mar-2004,8,1,7651.14,64.63,18,W,Individual,4.0,0,"Houston, WA"
5210.37,36,12.88,175.25,C,C1,Business Analyst,3.0,MORTGAGE,30397.46,Not Verified,Jul-2019,Fully Paid,other,Other,9.08,Mar-1980,8,1,5975.42,52.83,16,W,Individual,4.0,0,"Miami, NC"
21540.35,36,12.72,722.85,B,B2,Teacher,5.0,RENT,57039.67,Verified,Oct-2018,Fully Paid,home_improvement,Home Improvement,8.79,May-1985,7,0,9978.44,66.04,16,W,Individual,1.0,0,"Phoenix, FL"
35892.11,36,7.68,1119.39,A,A1,Nurse,8.0,RENT,175520.12,Not Verified,Jan-2019,Fully Paid,medical,Medical,6.39,Jun-1981,7,0,47291.71,18.6,13,W,Individual,1.0,0,"Austin, NC"
10650.87,36,9.74,342.39,B,B5,Marketing Specialist,10.0,OWN,39559.65,Source Verified,Sep-2016,Fully Paid,major_purchase,Major Purchase,22.47,Jul-2008,13,0,12281.49,26.6,22,W,Individual,2.0,0,"Austin, NC"
24721.78,36,12.64,828.73,B,B1,Data Scientist,8.0,RENT,136391.09,Not Verified,Sep-2015,Fully Paid,debt_consolidation,Debt Consolidation,11.26,Jun-2000,8,0,22591.18,55.83,23,F,Individual,2.0,0,"Raleigh, MA"
31936.09,60,8.39,653.52,A,A5,,,RENT,148223.74,Not Verified,Oct-2014,Fully Paid,moving,Moving,8.87,Feb-1995,11,0,27744.23,,17,W,Individual,,1,"San Jose, WA"
22112.83,36,21.91,843.46,E,E3,Software Engineer,7.0,OWN,95623.0,Not Verified,Feb-2018,Fully Paid,moving,Moving,25.61,Oct-1982,6,1,2042.72,57.92,18,W,Individual,1.0,0,"Austin, OH"
19919.09,36,8.3,626.98,A,A4,Nurse,1.0,OWN,50948.26,Not Verified,Dec-2014,Fully Paid,car,Car,19.16,Aug-1983,7,0,17064.01,71.24,8,W,Individual,2.0,0,"Phoenix, WA"
14518.67,36,12.98,489.02,C,C5,Project Manager,4.0,OWN,24382.59,Not Verified,May-2020,Charged Off,credit_card,Credit Card,25.91,Jan-2008,12,1,6160.68,58.93,19,F,Individual,4.0,0,"Chicago, NJ"
19668.17,36,15.58,687.38,D,D2,Sales Associate,3.0,MORTGAGE,42665.73,Verified,Feb-2020,Fully Paid,debt_consolidation,Debt Consolidation,6.19,May-2001,11,0,17586.66,52.23,23,W,Individual,3.0,0,"Houston, OH"
18047.87,36,13.88,615.79,C,C1,Software Engineer,0.0,RENT,58610.69,Verified,Feb-2017,Fully Paid,vacation,Vacation,0.0,Jan-1989,5,0,15652.55,27.03,14,F,Individual,1.0,0,"Chicago, PA"
10414.08,60,25.65,309.63,F,F4,Analyst,1.0,RENT,57282.0,Not Verified,Sep-2014,Fully Paid,renewable_energy,Renewable Energy,7.78,May-2002,8,1,18764.99,52.46,19,F,Individual,1.0,0,"Columbus, AZ"
6798.42,36,14.08,232.61,C,C2,HR Specialist,2.0,RENT,56943.5,Verified,Nov-2018,Fully Paid,house,House,5.16,Nov-1991,14,0,3505.05,0.0,23,W,Individual,2.0,1,"Columbus, GA"
11754.91,36,12.18,391.44,B,B5,Warehouse Associate,5.0,OWN,61818.52,Not Verified,Apr-2015,Fully Paid,house,House,11.38,Nov-2001,8,0,7117.62,37.15,16,F,Individual,2.0,0,"Atlanta, CA"
16998.91,60,24.78,496.76,F,F1,Electrician,6.0,MORTGAGE,32771.22,Source Verified,Apr-2019,Charged Off,vacation,Vacation,12.28,Oct-1999,8,1,16044.37,49.46,15,F,Individual,2.0,1,"Chicago, IL"
16043.95,36,13.34,543.25,C,C5,HR Specialist,5.0,RENT,59512.08,Not Verified,Mar-2019,Fully Paid,renewable_energy,Renewable Energy,8.4,Apr-1984,10,0,17588.3,47.49,18,W,Individual,3.0,1,"Atlanta, GA"
17570.42,36,21.51,666.55,E,E2,Driver,10.0,RENT,83783.16,Not Verified,May-2014,Fully Paid,major_purchase,Major Purchase,32.14,Jul-1990,9,0,6554.79,37.3,18,W,Individual,2.0,0,"Boston, FL"
10846.29,36,19.12,398.23,E,E1,,,OWN,37818.58,Verified,May-2019,Fully Paid,vacation,Vacation,21.78,Jun-1991,7,0,15658.2,,14,F,Individual,,0,"Boston, NY"
14488.91,36,12.52,484.86,C,C4,Operations Manager,3.0,RENT,32551.23,Source Verified,May-2016,Fully Paid,debt_consolidation,Debt Consolidation,0.0,Jun-2003,12,0,13586.87,27.94,18,F,Individual,0.0,0,"San Diego, MA"
19770.1,60,13.59,455.81,B,B3,Mechanic,1.0,OWN,83476.08,Verified,Jun-2016,Fully Paid,credit_card,Credit Card,15.03,Oct-1996,3,0,0.0,74.3,10,W,Individual,0.0,0,"Raleigh, NJ"
7970.59,36,19.36,293.61,E,E1,Operations Manager,8.0,MORTGAGE,62286.26,Verified,Jul-2015,Fully Paid,renewable_energy,Renewable Energy,4.73,Sep-1987,6,0,3748.73,49.79,13,F,Individual,1.0,0,"Newark, TX"
20206.95,60,22.15,559.8,F,F3,Customer Service Rep,9.0,MORTGAGE,74471.17,Verified,May-2015,Fully Paid,medical,Medical,26.83,Oct-2012,14,0,21684.03,29.87,18,F,Individual,3.0,0,"Raleigh, VA"
14444.16,36,9.77,464.53,B,B5,Product Manager,2.0,OWN,95031.54,Source Verified,Feb-2016,Fully Paid,renewable_energy,Renewable Energy,1.09,Apr-1980,11,1,10300.78,4.37,19,W,Individual,0.0,0,"San Jose, IL"
